TP size,EXP ID,Rank,device type,dtype,ffn hidden size,hidden size,max position embedding,micro batch size,num attention heads,num layers,num query groups,recompute granularity,sequence length,vocab size,Peak GPU memory,TFLOP/s/GPU,elapsed time per iteration
2,exp20251226_184618,1,t4,fp16,11008,4096,4096,4,8,1,8,selective,2048,32000,4174,15.4934,543.891
2,exp20251226_184701,0,t4,fp16,11008,4096,4096,4,8,1,8,null,2048,32000,4380,15.3947,547.378
2,exp20251226_184701,1,t4,fp16,11008,4096,4096,4,8,1,8,null,2048,32000,4368,15.393,547.439
2,exp20251226_184745,0,t4,fp16,11008,4096,8192,4,16,1,16,full-uniform-1,2048,32000,4628,12.9474,650.843
2,exp20251226_184745,1,t4,fp16,11008,4096,8192,4,16,1,16,full-uniform-1,2048,32000,4616,12.9461,650.906
2,exp20251226_184829,0,t4,fp16,11008,4096,8192,4,16,1,16,full-block-1,2048,32000,4628,12.6511,666.086
2,exp20251226_184829,1,t4,fp16,11008,4096,8192,4,16,1,16,full-block-1,2048,32000,4616,12.6496,666.165
2,exp20251226_184911,0,t4,fp16,11008,4096,8192,4,16,1,16,selective,2048,32000,4654,15.1421,556.511
2,exp20251226_184911,1,t4,fp16,11008,4096,8192,4,16,1,16,selective,2048,32000,4642,15.1396,556.6
2,exp20251226_184954,0,t4,fp16,11008,4096,8192,4,16,1,16,null,2048,32000,4676,14.9839,562.384
2,exp20251226_184954,1,t4,fp16,11008,4096,8192,4,16,1,16,null,2048,32000,4664,14.9837,562.393
2,exp20251226_185036,0,t4,fp16,11008,4096,4096,4,32,1,32,full-uniform-1,1024,32000,3578,12.0529,345.297
2,exp20251226_185036,1,t4,fp16,11008,4096,4096,4,32,1,32,full-uniform-1,1024,32000,3566,12.0536,345.276
2,exp20251226_185119,0,t4,fp16,11008,4096,4096,4,32,1,32,full-block-1,1024,32000,3578,12.0224,346.173
2,exp20251226_185119,1,t4,fp16,11008,4096,4096,4,32,1,32,full-block-1,1024,32000,3566,12.0239,346.13
2,exp20251226_185202,0,t4,fp16,11008,4096,4096,4,32,1,32,selective,1024,32000,3604,13.8333,300.855
2,exp20251226_185202,1,t4,fp16,11008,4096,4096,4,32,1,32,selective,1024,32000,3592,13.8315,300.894
2,exp20251226_185245,0,t4,fp16,11008,4096,4096,4,32,1,32,null,1024,32000,3602,13.839,300.732
2,exp20251226_185245,1,t4,fp16,11008,4096,4096,4,32,1,32,null,1024,32000,3590,13.8373,300.768
2,exp20251226_185331,0,t4,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,2048,32000,4782,12.8727,528.501
2,exp20251226_185331,1,t4,fp16,11008,4096,8192,2,16,2,16,full-uniform-1,2048,32000,4770,12.8788,528.249
2,exp20251226_185415,0,t4,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,2048,32000,4786,12.9159,526.731
2,exp20251226_185415,1,t4,fp16,11008,4096,8192,2,16,2,16,full-uniform-2,2048,32000,4774,12.9152,526.759
2,exp20251226_185457,0,t4,fp16,11008,4096,8192,2,16,2,16,full-block-1,2048,32000,4798,13.9571,487.437
2,exp20251226_185457,1,t4,fp16,11008,4096,8192,2,16,2,16,full-block-1,2048,32000,4786,13.9561,487.472
2,exp20251226_185541,0,t4,fp16,11008,4096,8192,2,16,2,16,full-block-2,2048,32000,4782,12.8904,527.774
2,exp20251226_185541,1,t4,fp16,11008,4096,8192,2,16,2,16,full-block-2,2048,32000,4770,12.897,527.504
2,exp20251226_185623,0,t4,fp16,11008,4096,8192,2,16,2,16,selective,2048,32000,4812,15.3045,444.523
2,exp20251226_185623,1,t4,fp16,11008,4096,8192,2,16,2,16,selective,2048,32000,4800,15.3042,444.534
2,exp20251226_185706,0,t4,fp16,11008,4096,8192,2,16,2,16,null,2048,32000,4844,15.6945,433.479
2,exp20251226_185706,1,t4,fp16,11008,4096,8192,2,16,2,16,null,2048,32000,4832,15.696,433.437
2,exp20251226_185751,0,t4,fp16,11008,4096,2048,2,2,2,2,full-uniform-1,2048,32000,4794,12.9224,526.469
2,exp20251226_185751,1,t4,fp16,11008,4096,2048,2,2,2,2,full-uniform-1,2048,32000,4782,12.9202,526.557
2,exp20251226_185834,0,t4,fp16,11008,4096,2048,2,2,2,2,full-uniform-2,2048,32000,4810,12.7896,531.934
2,exp20251226_185834,1,t4,fp16,11008,4096,2048,2,2,2,2,full-uniform-2,2048,32000,4798,12.79,531.916
2,exp20251226_185917,0,t4,fp16,11008,4096,2048,2,2,2,2,full-block-1,2048,32000,4818,14.0627,483.78
2,exp20251226_185917,1,t4,fp16,11008,4096,2048,2,2,2,2,full-block-1,2048,32000,4806,14.0628,483.773
2,exp20251226_190001,0,t4,fp16,11008,4096,2048,2,2,2,2,full-block-2,2048,32000,4794,12.4534,546.296
2,exp20251226_190001,1,t4,fp16,11008,4096,2048,2,2,2,2,full-block-2,2048,32000,4782,12.4524,546.339
2,exp20251226_190043,0,t4,fp16,11008,4096,2048,2,2,2,2,selective,2048,32000,4834,15.2894,444.962
2,exp20251226_190043,1,t4,fp16,11008,4096,2048,2,2,2,2,selective,2048,32000,4822,15.2926,444.87
2,exp20251226_190126,0,t4,fp16,11008,4096,2048,2,2,2,2,null,2048,32000,4834,15.2322,446.635
2,exp20251226_190126,1,t4,fp16,11008,4096,2048,2,2,2,2,null,2048,32000,4822,15.2331,446.607
1,exp20251226_190216,0,t4,fp16,11008,4096,8192,4,16,1,16,full-uniform-1,2048,32000,9230,13.8997,1210.65
1,exp20251226_190304,0,t4,fp16,11008,4096,8192,4,16,1,16,full-block-1,2048,32000,9230,13.6825,1229.87
1,exp20251226_190351,0,t4,fp16,11008,4096,8192,4,16,1,16,selective,2048,32000,9252,15.945,1055.36
1,exp20251226_190439,0,t4,fp16,11008,4096,8192,4,16,1,16,null,2048,32000,9252,15.9826,1052.87
1,exp20251226_190524,0,t4,fp16,11008,4096,4096,2,32,2,32,full-uniform-1,1024,32000,9620,12.4445,537.885
1,exp20251226_190607,0,t4,fp16,11008,4096,4096,2,32,2,32,full-uniform-2,1024,32000,9620,12.4199,538.948
1,exp20251226_190649,0,t4,fp16,11008,4096,4096,2,32,2,32,full-block-1,1024,32000,9620,13.8678,482.68
1,exp20251226_190733,0,t4,fp16,11008,4096,4096,2,32,2,32,full-block-2,1024,32000,9620,12.6752,528.096
1,exp20251226_190815,0,t4,fp16,11008,4096,4096,2,32,2,32,selective,1024,32000,9652,15.469,432.716
1,exp20251226_190858,0,t4,fp16,11008,4096,4096,2,32,2,32,null,1024,32000,9620,15.7977,423.714
2,exp20251226_190944,0,t4,fp16,11008,4096,4096,4,4,2,4,full-uniform-1,1024,32000,4778,13.1083,511.137
2,exp20251226_190944,1,t4,fp16,11008,4096,4096,4,4,2,4,full-uniform-1,1024,32000,4766,13.1075,511.169
2,exp20251226_191027,0,t4,fp16,11008,4096,4096,4,4,2,4,full-uniform-2,1024,32000,4778,13.1986,507.641
2,exp20251226_191027,1,t4,fp16,11008,4096,4096,4,4,2,4,full-uniform-2,1024,32000,4766,13.1966,507.718
2,exp20251226_191109,0,t4,fp16,11008,4096,4096,4,4,2,4,full-block-1,1024,32000,4792,14.2562,469.98
2,exp20251226_191109,1,t4,fp16,11008,4096,4096,4,4,2,4,full-block-1,1024,32000,4780,14.2531,470.085
2,exp20251226_191153,0,t4,fp16,11008,4096,4096,4,4,2,4,full-block-2,1024,32000,4778,12.7982,523.522
2,exp20251226_191153,1,t4,fp16,11008,4096,4096,4,4,2,4,full-block-2,1024,32000,4766,12.7951,523.649
2,exp20251226_191235,0,t4,fp16,11008,4096,4096,4,4,2,4,selective,1024,32000,4762,15.7397,425.684
2,exp20251226_191235,1,t4,fp16,11008,4096,4096,4,4,2,4,selective,1024,32000,4750,15.7365,425.771
2,exp20251226_191318,0,t4,fp16,11008,4096,4096,4,4,2,4,null,1024,32000,4762,15.7487,425.442
2,exp20251226_191318,1,t4,fp16,11008,4096,4096,4,4,2,4,null,1024,32000,4750,15.7465,425.502
1,exp20251226_191406,0,t4,fp16,11008,4096,8192,2,2,2,2,full-uniform-1,2048,32000,9586,14.034,968.62
1,exp20251226_191455,0,t4,fp16,11008,4096,8192,2,2,2,2,full-uniform-2,2048,32000,9586,13.7562,988.179
1,exp20251226_191542,0,t4,fp16,11008,4096,8192,2,2,2,2,full-block-1,2048,32000,9618,15.2636,890.589
1,exp20251226_191632,0,t4,fp16,11008,4096,8192,2,2,2,2,full-block-2,2048,32000,9586,13.6751,994.041
1,exp20251226_191718,0,t4,fp16,11008,4096,8192,2,2,2,2,selective,2048,32000,9618,16.8158,808.382
1,exp20251226_191801,0,t4,fp16,11008,4096,8192,2,2,2,2,null,2048,32000,9618,16.8541,806.543
2,exp20251226_191843,0,t4,fp16,11008,4096,2048,2,16,2,16,full-uniform-1,2048,32000,4782,12.8463,529.586
2,exp20251226_191843,1,t4,fp16,11008,4096,2048,2,16,2,16,full-uniform-1,2048,32000,4770,12.8477,529.529
2,exp20251226_191926,0,t4,fp16,11008,4096,2048,2,16,2,16,full-uniform-2,2048,32000,4786,12.3968,548.789
2,exp20251226_191926,1,t4,fp16,11008,4096,2048,2,16,2,16,full-uniform-2,2048,32000,4774,12.3959,548.827
2,exp20251226_192009,0,t4,fp16,11008,4096,2048,2,16,2,16,full-block-1,2048,32000,4798,13.9572,487.437
2,exp20251226_192009,1,t4,fp16,11008,4096,2048,2,16,2,16,full-block-1,2048,32000,4786,13.9551,487.509
2,exp20251226_192053,0,t4,fp16,11008,4096,2048,2,16,2,16,full-block-2,2048,32000,4782,12.7716,532.683
2,exp20251226_192053,1,t4,fp16,11008,4096,2048,2,16,2,16,full-block-2,2048,32000,4770,12.7658,532.924
2,exp20251226_192135,0,t4,fp16,11008,4096,2048,2,16,2,16,selective,2048,32000,4812,15.3152,444.213
2,exp20251226_192135,1,t4,fp16,11008,4096,2048,2,16,2,16,selective,2048,32000,4800,15.3129,444.279
2,exp20251226_192218,0,t4,fp16,11008,4096,2048,2,16,2,16,null,2048,32000,4844,15.3949,441.915
2,exp20251226_192218,1,t4,fp16,11008,4096,2048,2,16,2,16,null,2048,32000,4832,15.3908,442.031
1,exp20251226_192302,0,t4,fp16,11008,4096,8192,4,1,1,1,full-uniform-1,1024,32000,7220,13.6503,608.835
1,exp20251226_192346,0,t4,fp16,11008,4096,8192,4,1,1,1,full-block-1,1024,32000,7220,13.673,607.824
1,exp20251226_192428,0,t4,fp16,11008,4096,8192,4,1,1,1,selective,1024,32000,7376,15.8249,525.171
1,exp20251226_192511,0,t4,fp16,11008,4096,8192,4,1,1,1,null,1024,32000,7472,16.1996,513.023
1,exp20251226_192601,0,t4,fp16,11008,4096,4096,4,8,1,8,full-uniform-1,2048,32000,8224,14.1468,1189.51
1,exp20251226_192649,0,t4,fp16,11008,4096,4096,4,8,1,8,full-block-1,2048,32000,8224,13.8394,1215.92
1,exp20251226_192735,0,t4,fp16,11008,4096,4096,4,8,1,8,selective,2048,32000,8810,16.2877,1033.15
1,exp20251226_192824,0,t4,fp16,11008,4096,4096,4,8,1,8,null,2048,32000,8810,16.4466,1023.17
2,exp20251226_192906,0,t4,fp16,11008,4096,8192,4,4,1,4,full-uniform-1,1024,32000,3576,12.1439,342.71
2,exp20251226_192906,1,t4,fp16,11008,4096,8192,4,4,1,4,full-uniform-1,1024,32000,3564,12.1415,342.777
2,exp20251226_192950,0,t4,fp16,11008,4096,8192,4,4,1,4,full-block-1,1024,32000,3576,12.1067,343.762
2,exp20251226_192950,1,t4,fp16,11008,4096,8192,4,4,1,4,full-block-1,1024,32000,3564,12.1065,343.768
2,exp20251226_193032,0,t4,fp16,11008,4096,8192,4,4,1,4,selective,1024,32000,3600,13.7619,302.417
2,exp20251226_193032,1,t4,fp16,11008,4096,8192,4,4,1,4,selective,1024,32000,3588,13.758,302.502
2,exp20251226_193115,0,t4,fp16,11008,4096,8192,4,4,1,4,null,1024,32000,3600,14.4055,288.906
2,exp20251226_193115,1,t4,fp16,11008,4096,8192,4,4,1,4,null,1024,32000,3588,14.4011,288.994
1,exp20251226_193202,0,t4,fp16,11008,4096,4096,4,16,1,16,full-uniform-1,2048,32000,9230,13.9486,1206.41
1,exp20251226_193250,0,t4,fp16,11008,4096,4096,4,16,1,16,full-block-1,2048,32000,9230,13.7773,1221.4
1,exp20251226_193336,0,t4,fp16,11008,4096,4096,4,16,1,16,selective,2048,32000,9252,15.9499,1055.03
1,exp20251226_193425,0,t4,fp16,11008,4096,4096,4,16,1,16,null,2048,32000,9252,16.2164,1037.7
1,exp20251226_193509,0,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-1,1024,32000,9618,12.3684,541.196
1,exp20251226_193552,0,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-2,1024,32000,9618,12.7058,526.823
1,exp20251226_193635,0,t4,fp16,11008,4096,4096,2,2,2,2,full-block-1,1024,32000,9650,13.919,480.906
1,exp20251226_193718,0,t4,fp16,11008,4096,4096,2,2,2,2,full-block-2,1024,32000,9618,12.7071,526.769
1,exp20251226_193800,0,t4,fp16,11008,4096,4096,2,2,2,2,selective,1024,32000,9618,15.6813,426.86
1,exp20251226_193844,0,t4,fp16,11008,4096,4096,2,2,2,2,null,1024,32000,9666,15.7883,423.966
1,exp20251226_193926,0,t4,fp16,11008,4096,2048,2,4,1,4,full-uniform-1,1024,32000,7220,14.5648,285.304
1,exp20251226_194010,0,t4,fp16,11008,4096,2048,2,4,1,4,full-block-1,1024,32000,7220,12.2854,338.238
1,exp20251226_194052,0,t4,fp16,11008,4096,2048,2,4,1,4,selective,1024,32000,7408,14.4036,288.497
1,exp20251226_194130,0,t4,fp16,11008,4096,2048,2,4,1,4,null,1024,32000,7408,14.4942,286.694
1,exp20251226_194217,0,t4,fp16,11008,4096,8192,4,2,1,2,full-uniform-1,2048,32000,8224,14.4917,1161.2
1,exp20251226_194305,0,t4,fp16,11008,4096,8192,4,2,1,2,full-block-1,2048,32000,8224,14.1034,1193.17
1,exp20251226_194352,0,t4,fp16,11008,4096,8192,4,2,1,2,selective,2048,32000,8726,16.4812,1021.02
1,exp20251226_194440,0,t4,fp16,11008,4096,8192,4,2,1,2,null,2048,32000,8726,16.6861,1008.49
2,exp20251226_194523,0,t4,fp16,11008,4096,2048,2,32,2,32,full-uniform-1,1024,32000,4748,10.8918,307.578
2,exp20251226_194523,1,t4,fp16,11008,4096,2048,2,32,2,32,full-uniform-1,1024,32000,4736,10.8783,307.96
2,exp20251226_194606,0,t4,fp16,11008,4096,2048,2,32,2,32,full-uniform-2,1024,32000,4748,10.9759,305.22
2,exp20251226_194606,1,t4,fp16,11008,4096,2048,2,32,2,32,full-uniform-2,1024,32000,4736,10.9726,305.312
2,exp20251226_194649,0,t4,fp16,11008,4096,2048,2,32,2,32,full-block-1,1024,32000,4858,12.0299,278.48
2,exp20251226_194649,1,t4,fp16,11008,4096,2048,2,32,2,32,full-block-1,1024,32000,4846,12.0323,278.423
2,exp20251226_194733,0,t4,fp16,11008,4096,2048,2,32,2,32,full-block-2,1024,32000,4748,10.9455,306.069
2,exp20251226_194733,1,t4,fp16,11008,4096,2048,2,32,2,32,full-block-2,1024,32000,4736,10.9488,305.976
2,exp20251226_194815,0,t4,fp16,11008,4096,2048,2,32,2,32,selective,1024,32000,4836,13.0101,257.498
2,exp20251226_194815,1,t4,fp16,11008,4096,2048,2,32,2,32,selective,1024,32000,4824,13.0051,257.598
2,exp20251226_194858,0,t4,fp16,11008,4096,2048,2,32,2,32,null,1024,32000,4788,13.4903,248.331
2,exp20251226_194858,1,t4,fp16,11008,4096,2048,2,32,2,32,null,1024,32000,4776,13.4932,248.279
2,exp20251226_194940,0,t4,fp16,11008,4096,4096,4,4,1,4,full-uniform-1,2048,32000,4112,13.3925,629.21
2,exp20251226_194940,1,t4,fp16,11008,4096,4096,4,4,1,4,full-uniform-1,2048,32000,4100,13.3905,629.305
2,exp20251226_195024,0,t4,fp16,11008,4096,4096,4,4,1,4,full-block-1,2048,32000,4112,13.2262,637.123
2,exp20251226_195024,1,t4,fp16,11008,4096,4096,4,4,1,4,full-block-1,2048,32000,4100,13.2248,637.192
2,exp20251226_195105,0,t4,fp16,11008,4096,4096,4,4,1,4,selective,2048,32000,4364,15.4846,544.201
2,exp20251226_195105,1,t4,fp16,11008,4096,4096,4,4,1,4,selective,2048,32000,4352,15.4863,544.14
2,exp20251226_195149,0,t4,fp16,11008,4096,4096,4,4,1,4,null,2048,32000,4374,15.9415,528.605
2,exp20251226_195149,1,t4,fp16,11008,4096,4096,4,4,1,4,null,2048,32000,4362,15.9395,528.669
2,exp20251226_195231,0,t4,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,4730,11.2661,297.359
2,exp20251226_195231,1,t4,fp16,11008,4096,2048,2,4,2,4,full-uniform-1,1024,32000,4718,11.2615,297.48
2,exp20251226_195314,0,t4,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,4746,10.9896,304.84
2,exp20251226_195314,1,t4,fp16,11008,4096,2048,2,4,2,4,full-uniform-2,1024,32000,4734,10.9879,304.886
2,exp20251226_195357,0,t4,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,4792,12.2926,272.528
2,exp20251226_195357,1,t4,fp16,11008,4096,2048,2,4,2,4,full-block-1,1024,32000,4780,12.2903,272.579
2,exp20251226_195440,0,t4,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,4730,11.3092,296.226
2,exp20251226_195440,1,t4,fp16,11008,4096,2048,2,4,2,4,full-block-2,1024,32000,4718,11.3066,296.293
2,exp20251226_195523,0,t4,fp16,11008,4096,2048,2,4,2,4,selective,1024,32000,4786,13.4102,249.815
2,exp20251226_195523,1,t4,fp16,11008,4096,2048,2,4,2,4,selective,1024,32000,4774,13.403,249.95
2,exp20251226_195601,0,t4,fp16,11008,4096,2048,2,4,2,4,null,1024,32000,4800,13.478,248.558
2,exp20251226_195601,1,t4,fp16,11008,4096,2048,2,4,2,4,null,1024,32000,4788,13.4721,248.668
2,exp20251226_195640,0,t4,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,4092,11.5603,364.469
2,exp20251226_195640,1,t4,fp16,11008,4096,4096,2,32,1,32,full-uniform-1,2048,32000,4080,11.5574,364.558
2,exp20251226_195724,0,t4,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,4092,11.5817,363.795
2,exp20251226_195724,1,t4,fp16,11008,4096,4096,2,32,1,32,full-block-1,2048,32000,4080,11.5805,363.833
2,exp20251226_195806,0,t4,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,4182,13.4159,314.057
2,exp20251226_195806,1,t4,fp16,11008,4096,4096,2,32,1,32,selective,2048,32000,4170,13.3903,314.657
2,exp20251226_195849,0,t4,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,4212,13.8893,303.354
2,exp20251226_195849,1,t4,fp16,11008,4096,4096,2,32,1,32,null,2048,32000,4200,13.889,303.359
1,exp20251226_195939,0,t4,fp16,11008,4096,4096,4,32,2,32,full-uniform-1,1024,32000,9588,14.1726,944.597
1,exp20251226_200027,0,t4,fp16,11008,4096,4096,4,32,2,32,full-uniform-2,1024,32000,9588,14.7473,907.79
1,exp20251226_200115,0,t4,fp16,11008,4096,4096,4,32,2,32,full-block-1,1024,32000,9588,15.317,874.021
1,exp20251226_200204,0,t4,fp16,11008,4096,4096,4,32,2,32,full-block-2,1024,32000,9588,13.8066,969.636
1,exp20251226_200250,0,t4,fp16,11008,4096,4096,4,32,2,32,selective,1024,32000,9588,16.9891,788.001
1,exp20251226_200333,0,t4,fp16,11008,4096,4096,4,32,2,32,null,1024,32000,9588,16.3669,817.955
2,exp20251226_200420,0,t4,fp16,11008,4096,2048,4,2,2,2,full-uniform-1,2048,32000,5330,13.4421,1012.23
2,exp20251226_200420,1,t4,fp16,11008,4096,2048,4,2,2,2,full-uniform-1,2048,32000,5318,13.446,1011.93
2,exp20251226_200508,0,t4,fp16,11008,4096,2048,4,2,2,2,full-uniform-2,2048,32000,5330,13.4531,1011.4
2,exp20251226_200508,1,t4,fp16,11008,4096,2048,4,2,2,2,full-uniform-2,2048,32000,5318,13.4538,1011.35
2,exp20251226_200556,0,t4,fp16,11008,4096,2048,4,2,2,2,full-block-1,2048,32000,5330,14.6336,929.807
2,exp20251226_200556,1,t4,fp16,11008,4096,2048,4,2,2,2,full-block-1,2048,32000,5318,14.6338,929.798
2,exp20251226_200645,0,t4,fp16,11008,4096,2048,4,2,2,2,full-block-2,2048,32000,5330,13.193,1031.34
2,exp20251226_200645,1,t4,fp16,11008,4096,2048,4,2,2,2,full-block-2,2048,32000,5318,13.1917,1031.44
2,exp20251226_200731,0,t4,fp16,11008,4096,2048,4,2,2,2,selective,2048,32000,5668,16.1018,845.025
2,exp20251226_200731,1,t4,fp16,11008,4096,2048,4,2,2,2,selective,2048,32000,5656,16.1003,845.105
2,exp20251226_200819,0,t4,fp16,11008,4096,2048,4,2,2,2,null,2048,32000,5624,16.3088,834.303
2,exp20251226_200819,1,t4,fp16,11008,4096,2048,4,2,2,2,null,2048,32000,5612,16.3071,834.39
2,exp20251226_200905,0,t4,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,2048,32000,4778,12.6255,538.849
2,exp20251226_200905,1,t4,fp16,11008,4096,4096,2,4,2,4,full-uniform-1,2048,32000,4766,12.6239,538.915
2,exp20251226_200948,0,t4,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,2048,32000,4778,12.541,542.479
2,exp20251226_200948,1,t4,fp16,11008,4096,4096,2,4,2,4,full-uniform-2,2048,32000,4766,12.5399,542.529
2,exp20251226_201031,0,t4,fp16,11008,4096,4096,2,4,2,4,full-block-1,2048,32000,4778,13.9632,487.227
2,exp20251226_201031,1,t4,fp16,11008,4096,4096,2,4,2,4,full-block-1,2048,32000,4766,13.9642,487.189
2,exp20251226_201115,0,t4,fp16,11008,4096,4096,2,4,2,4,full-block-2,2048,32000,4778,12.9169,526.692
2,exp20251226_201115,1,t4,fp16,11008,4096,4096,2,4,2,4,full-block-2,2048,32000,4766,12.9144,526.793
2,exp20251226_201157,0,t4,fp16,11008,4096,4096,2,4,2,4,selective,2048,32000,4802,15.2088,447.322
2,exp20251226_201157,1,t4,fp16,11008,4096,4096,2,4,2,4,selective,2048,32000,4790,15.2064,447.391
2,exp20251226_201240,0,t4,fp16,11008,4096,4096,2,4,2,4,null,2048,32000,4802,15.9863,425.566
2,exp20251226_201240,1,t4,fp16,11008,4096,4096,2,4,2,4,null,2048,32000,4790,15.9833,425.645
1,exp20251226_201328,0,t4,fp16,11008,4096,4096,4,2,2,2,full-uniform-1,1024,32000,9586,13.7683,972.339
1,exp20251226_201416,0,t4,fp16,11008,4096,4096,4,2,2,2,full-uniform-2,1024,32000,9586,13.7898,970.817
1,exp20251226_201504,0,t4,fp16,11008,4096,4096,4,2,2,2,full-block-1,1024,32000,9586,15.2833,875.949
1,exp20251226_201553,0,t4,fp16,11008,4096,4096,4,2,2,2,full-block-2,1024,32000,9586,13.7943,970.504
1,exp20251226_201639,0,t4,fp16,11008,4096,4096,4,2,2,2,selective,1024,32000,9586,16.955,789.586
1,exp20251226_201722,0,t4,fp16,11008,4096,4096,4,2,2,2,null,1024,32000,9602,17.02,786.572
2,exp20251226_201805,0,t4,fp16,11008,4096,4096,4,2,1,2,full-uniform-1,2048,32000,4160,13.0347,646.486
2,exp20251226_201805,1,t4,fp16,11008,4096,4096,4,2,1,2,full-uniform-1,2048,32000,4148,13.0368,646.378
2,exp20251226_201848,0,t4,fp16,11008,4096,4096,4,2,1,2,full-block-1,2048,32000,4160,12.9151,652.472
2,exp20251226_201848,1,t4,fp16,11008,4096,4096,4,2,1,2,full-block-1,2048,32000,4148,12.9147,652.489
2,exp20251226_201930,0,t4,fp16,11008,4096,4096,4,2,1,2,selective,2048,32000,4364,15.1595,555.872
2,exp20251226_201930,1,t4,fp16,11008,4096,4096,4,2,1,2,selective,2048,32000,4352,15.1576,555.939
2,exp20251226_202013,0,t4,fp16,11008,4096,4096,4,2,1,2,null,2048,32000,4374,15.4222,546.404
2,exp20251226_202013,1,t4,fp16,11008,4096,4096,4,2,1,2,null,2048,32000,4362,15.4218,546.417
2,exp20251226_202057,0,t4,fp16,11008,4096,2048,4,32,2,32,full-uniform-1,1024,32000,4780,12.657,529.364
2,exp20251226_202057,1,t4,fp16,11008,4096,2048,4,32,2,32,full-uniform-1,1024,32000,4768,12.6551,529.443
2,exp20251226_202140,0,t4,fp16,11008,4096,2048,4,32,2,32,full-uniform-2,1024,32000,4780,12.7551,525.291
2,exp20251226_202140,1,t4,fp16,11008,4096,2048,4,32,2,32,full-uniform-2,1024,32000,4768,12.7562,525.248
2,exp20251226_202223,0,t4,fp16,11008,4096,2048,4,32,2,32,full-block-1,1024,32000,4796,13.7182,488.414
2,exp20251226_202223,1,t4,fp16,11008,4096,2048,4,32,2,32,full-block-1,1024,32000,4784,13.7202,488.34
2,exp20251226_202307,0,t4,fp16,11008,4096,2048,4,32,2,32,full-block-2,1024,32000,4780,12.7474,525.609
2,exp20251226_202307,1,t4,fp16,11008,4096,2048,4,32,2,32,full-block-2,1024,32000,4768,12.7511,525.456
2,exp20251226_202349,0,t4,fp16,11008,4096,2048,4,32,2,32,selective,1024,32000,4806,15.1509,442.229
2,exp20251226_202349,1,t4,fp16,11008,4096,2048,4,32,2,32,selective,1024,32000,4794,15.1479,442.315
2,exp20251226_202432,0,t4,fp16,11008,4096,2048,4,32,2,32,null,1024,32000,4838,15.7273,426.019
2,exp20251226_202432,1,t4,fp16,11008,4096,2048,4,32,2,32,null,1024,32000,4826,15.7232,426.131
2,exp20251226_202517,0,t4,fp16,11008,4096,4096,4,32,1,32,full-uniform-1,2048,32000,5148,12.6489,666.202
2,exp20251226_202517,1,t4,fp16,11008,4096,4096,4,32,1,32,full-uniform-1,2048,32000,5136,12.6476,666.273
2,exp20251226_202601,0,t4,fp16,11008,4096,4096,4,32,1,32,full-block-1,2048,32000,5148,12.7334,661.783
2,exp20251226_202601,1,t4,fp16,11008,4096,4096,4,32,1,32,full-block-1,2048,32000,5136,12.732,661.853
2,exp20251226_202643,0,t4,fp16,11008,4096,4096,4,32,1,32,selective,2048,32000,4762,14.8371,567.948
2,exp20251226_202643,1,t4,fp16,11008,4096,4096,4,32,1,32,selective,2048,32000,4750,14.8365,567.971
2,exp20251226_202726,0,t4,fp16,11008,4096,4096,4,32,1,32,null,2048,32000,5178,15.2241,553.514
2,exp20251226_202726,1,t4,fp16,11008,4096,4096,4,32,1,32,null,2048,32000,5166,15.2243,553.504
2,exp20251226_202810,0,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-1,2048,32000,4794,12.5316,542.884
2,exp20251226_202810,1,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-1,2048,32000,4782,12.5297,542.968
2,exp20251226_202853,0,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-2,2048,32000,4810,12.456,546.183
2,exp20251226_202853,1,t4,fp16,11008,4096,4096,2,2,2,2,full-uniform-2,2048,32000,4798,12.4538,546.275
2,exp20251226_202936,0,t4,fp16,11008,4096,4096,2,2,2,2,full-block-1,2048,32000,4818,13.4501,505.812
2,exp20251226_202936,1,t4,fp16,11008,4096,4096,2,2,2,2,full-block-1,2048,32000,4806,13.4495,505.835
2,exp20251226_203020,0,t4,fp16,11008,4096,4096,2,2,2,2,full-block-2,2048,32000,4794,12.375,549.755
2,exp20251226_203020,1,t4,fp16,11008,4096,4096,2,2,2,2,full-block-2,2048,32000,4782,12.3699,549.984
2,exp20251226_203101,0,t4,fp16,11008,4096,4096,2,2,2,2,selective,2048,32000,4834,15.2751,445.381
